time_period,new_la_code,la_name,all_pscore
2019,E06000001,Hartlepool,8.782608695652174
2019,E06000002,Middlesbrough,8.353846153846153
2019,E06000003,Redcar and Cleveland,6.176470588235294
2019,E06000004,Stockton-on-Tees,-2.496153846153846
2019,E06000005,Darlington,4.584615384615384
2019,E06000006,Halton,11.569565217391306
2019,E06000007,Warrington,5.019230769230769
2019,E06000008,Blackburn with Darwen,10.303846153846154
2019,E06000009,Blackpool,11.85925925925926
2019,E06000010,"Kingston upon Hull, City of",8.464285714285714
2019,E06000011,East Riding of Yorkshire,5.888461538461538
2019,E06000012,North East Lincolnshire,1.4615384615384612
2019,E06000013,North Lincolnshire,-0.9041666666666668
2019,E06000014,York,1.1653846153846152
2019,E06000015,Derby,0.7423076923076923
2019,E06000016,Leicester,7.773076923076923
2019,E06000017,Rutland,5.6499999999999995
2019,E06000018,Nottingham,10.392857142857142
2019,E06000019,"Herefordshire, County of",-1.4000000000000001
2019,E06000020,Telford and Wrekin,-0.9576923076923076
2019,E06000021,Stoke-on-Trent,9.838461538461537
2019,E06000022,Bath and North East Somerset,-0.676923076923077
2019,E06000023,"Bristol, City of",3.25
2019,E06000024,North Somerset,-4.34
2019,E06000025,South Gloucestershire,0.36538461538461525
2019,E06000026,Plymouth,-3.2384615384615385
2019,E06000027,Torbay,-5.4
2019,E06000028,Bournemouth,
2019,E06000029,Poole,
2019,E06000030,Swindon,-2.2964285714285713
2019,E06000031,Peterborough,7.06923076923077
2019,E06000032,Luton,6.184615384615385
2019,E06000033,Southend-on-Sea,-1.9153846153846152
2019,E06000034,Thurrock,-2.511111111111111
2019,E06000035,Medway,1.1692307692307695
2019,E06000036,Bracknell Forest,3.0777777777777775
2019,E06000037,West Berkshire,-10.247826086956522
2019,E06000038,Reading,3.022222222222222
2019,E06000039,Slough,10.342307692307692
2019,E06000040,Windsor and Maidenhead,3.74
2019,E06000041,Wokingham,3.322222222222222
2019,E06000042,Milton Keynes,8.23076923076923
2019,E06000043,Brighton and Hove,4.05
2019,E06000044,Portsmouth,-2.628
2019,E06000045,Southampton,-1.5153846153846153
2019,E06000046,Isle of Wight,4.704166666666667
2019,E06000047,County Durham,1.5923076923076922
2019,E06000049,Cheshire East,4.338461538461538
2019,E06000050,Cheshire West and Chester,2.711111111111111
2019,E06000051,Shropshire,1.828
2019,E06000052,Cornwall,-4.4719999999999995
2019,E06000053,Isles of Scilly,
2019,E06000054,Wiltshire,-1.032
2019,E06000055,Bedford,0.09230769230769226
2019,E06000056,Central Bedfordshire,-1.0961538461538463
2019,E06000057,Northumberland,-3.4222222222222225
2019,E06000058,"Bournemouth, Christchurch and Poole",-1.5346153846153843
2019,E06000059,Dorset,-3.745833333333333
2019,E08000001,Bolton,9.053846153846154
2019,E08000002,Bury,12.366666666666667
2019,E08000003,Manchester,9.057692307692308
2019,E08000004,Oldham,8.242307692307692
2019,E08000005,Rochdale,5.4239999999999995
2019,E08000006,Salford,7.216
2019,E08000007,Stockport,4.576
2019,E08000008,Tameside,10.65925925925926
2019,E08000009,Trafford,3.611538461538461
2019,E08000010,Wigan,-3.2384615384615385
2019,E08000011,Knowsley,11.9
2019,E08000012,Liverpool,8.988461538461538
2019,E08000013,St. Helens,-0.9384615384615385
2019,E08000014,Sefton,3.252
2019,E08000015,Wirral,-3.3791666666666664
2019,E08000016,Barnsley,0.7956521739130435
2019,E08000017,Doncaster,7.777777777777778
2019,E08000018,Rotherham,3.0461538461538464
2019,E08000019,Sheffield,8.315384615384614
2019,E08000021,Newcastle upon Tyne,5.138461538461538
2019,E08000022,North Tyneside,4.622222222222223
2019,E08000023,South Tyneside,10.657692307692308
2019,E08000024,Sunderland,6.4192307692307695
2019,E08000025,Birmingham,8.992307692307692
2019,E08000026,Coventry,10.56
2019,E08000027,Dudley,9.217857142857143
2019,E08000028,Sandwell,6.811538461538461
2019,E08000029,Solihull,6.050000000000001
2019,E08000030,Walsall,5.800000000000001
2019,E08000031,Wolverhampton,6.361538461538462
2019,E08000032,Bradford,9.48846153846154
2019,E08000033,Calderdale,6.176923076923076
2019,E08000034,Kirklees,4.088461538461538
2019,E08000035,Leeds,7.107692307692308
2019,E08000036,Wakefield,10.992307692307692
2019,E08000037,Gateshead,0.03461538461538456
2019,E09000001,City of London,
2019,E09000002,Barking and Dagenham,9.899999999999999
