time_period,new_la_code,la_name,all_pscore
2017,E06000006,Halton,-1.9090909090909092
2017,E06000007,Warrington,-1.7272727272727273
2017,E06000008,Blackburn with Darwen,9.636363636363637
2017,E06000009,Blackpool,4.545454545454546
2017,E06000010,"Kingston upon Hull, City of",3.5454545454545454
2017,E06000011,East Riding of Yorkshire,-0.6363636363636364
2017,E06000012,North East Lincolnshire,-6.0
2017,E06000013,North Lincolnshire,-4.818181818181818
2017,E06000014,York,-7.363636363636363
2017,E06000015,Derby,0.36363636363636365
2017,E06000016,Leicester,11.818181818181818
2017,E06000017,Rutland,8.375
2017,E06000018,Nottingham,3.5454545454545454
2017,E06000019,"Herefordshire, County of",-7.545454545454546
2017,E06000020,Telford and Wrekin,2.625
2017,E06000021,Stoke-on-Trent,3.8181818181818183
2017,E06000022,Bath and North East Somerset,-6.909090909090909
2017,E06000023,"Bristol, City of",-4.454545454545454
2017,E06000024,North Somerset,-3.727272727272727
2017,E06000025,South Gloucestershire,-7.363636363636363
2017,E06000026,Plymouth,-1.3636363636363635
2017,E06000027,Torbay,-5.2727272727272725
2017,E06000028,Bournemouth,-4.0
2017,E06000029,Poole,-8.272727272727273
2017,E06000030,Swindon,-11.272727272727273
2017,E06000031,Peterborough,1.0909090909090908
2017,E06000032,Luton,10.272727272727273
2017,E06000033,Southend-on-Sea,-6.7272727272727275
2017,E06000034,Thurrock,-7.25
2017,E06000035,Medway,-9.818181818181818
2017,E06000036,Bracknell Forest,-12.090909090909092
2017,E06000037,West Berkshire,-12.272727272727273
2017,E06000038,Reading,0.25
2017,E06000039,Slough,4.636363636363637
2017,E06000040,Windsor and Maidenhead,-5.7272727272727275
2017,E06000041,Wokingham,-0.75
2017,E06000042,Milton Keynes,1.6363636363636365
2017,E06000043,Brighton and Hove,-4.636363636363637
2017,E06000044,Portsmouth,-15.6
2017,E06000045,Southampton,-5.909090909090909
2017,E06000046,Isle of Wight,0.7272727272727273
2017,E06000047,County Durham,-5.2727272727272725
2017,E06000049,Cheshire East,-4.363636363636363
2017,E06000050,Cheshire West and Chester,-1.4545454545454546
2017,E06000051,Shropshire,-6.363636363636363
2017,E06000052,Cornwall,-6.2727272727272725
2017,E06000054,Wiltshire,-8.636363636363637
2017,E06000055,Bedford,-3.727272727272727
2017,E06000056,Central Bedfordshire,-3.6363636363636362
2017,E06000057,Northumberland,-7.636363636363637
2017,E08000001,Bolton,8.090909090909092
2017,E08000002,Bury,1.625
2017,E08000003,Manchester,4.363636363636363
2017,E08000004,Oldham,4.818181818181818
2017,E08000005,Rochdale,-0.7272727272727273
2017,E08000006,Salford,-1.1818181818181819
2017,E08000007,Stockport,-3.272727272727273
2017,E08000008,Tameside,-4.181818181818182
2017,E08000009,Trafford,2.625
2017,E08000010,Wigan,-1.6363636363636365
2017,E08000011,Knowsley,3.875
2017,E08000012,Liverpool,4.181818181818182
2017,E08000013,St. Helens,2.0
2017,E08000014,Sefton,1.0909090909090908
2017,E08000015,Wirral,-3.8181818181818183
2017,E08000016,Barnsley,-0.9090909090909091
2017,E08000017,Doncaster,-0.625
2017,E08000018,Rotherham,-2.1818181818181817
2017,E08000019,Sheffield,4.363636363636363
2017,E08000021,Newcastle upon Tyne,1.7272727272727273
2017,E08000022,North Tyneside,3.125
2017,E08000023,South Tyneside,-3.1818181818181817
2017,E08000024,Sunderland,3.272727272727273
2017,E08000025,Birmingham,9.0
2017,E08000026,Coventry,5.636363636363637
2017,E08000027,Dudley,5.181818181818182
2017,E08000028,Sandwell,8.181818181818182
2017,E08000029,Solihull,3.125
2017,E08000030,Walsall,2.0
2017,E08000031,Wolverhampton,5.909090909090909
2017,E08000032,Bradford,6.909090909090909
2017,E08000033,Calderdale,-3.4545454545454546
2017,E08000034,Kirklees,4.7272727272727275
2017,E08000035,Leeds,2.3636363636363638
2017,E08000036,Wakefield,-1.5454545454545454
2017,E08000037,Gateshead,-3.8181818181818183
2017,E09000001,City of London,
2017,E09000002,Barking and Dagenham,7.636363636363637
2017,E09000003,Barnet,7.090909090909091
2017,E09000004,Bexley,-2.25
2017,E09000005,Brent,12.125
2017,E09000006,Bromley,-6.7272727272727275
2017,E09000007,Camden,9.363636363636363
2017,E09000008,Croydon,5.909090909090909
2017,E09000009,Ealing,12.625
2017,E09000010,Enfield,4.7272727272727275
2017,E09000011,Greenwich,7.5
2017,E09000012,Hackney,12.181818181818182
2017,E09000013,Hammersmith and Fulham,9.727272727272727
2017,E09000014,Haringey,14.363636363636363
2017,E09000015,Harrow,15.272727272727273
2017,E09000016,Havering,0.18181818181818182
2017,E09000017,Hillingdon,9.181818181818182
2017,E09000018,Hounslow,5.818181818181818
2017,E09000019,Islington,8.625
2017,E09000020,Kensington and Chelsea,11.090909090909092
2017,E09000021,Kingston upon Thames,5.7272727272727275
2017,E09000022,Lambeth,6.909090909090909
2017,E09000023,Lewisham,11.363636363636363
2017,E09000024,Merton,9.875
2017,E09000025,Newham,13.0
2017,E09000026,Redbridge,12.625
2017,E09000027,Richmond upon Thames,0.36363636363636365
2017,E09000028,Southwark,6.875
2017,E09000029,Sutton,-0.625
2017,E09000030,Tower Hamlets,10.0
2017,E09000031,Waltham Forest,13.454545454545455
2017,E09000032,Wandsworth,13.818181818181818
2017,E09000033,Westminster,14.0
2017,E10000002,Buckinghamshire,-0.2727272727272727
2017,E10000003,Cambridgeshire,-4.0
2017,E10000006,Cumbria,-5.363636363636363
2017,E10000007,Derbyshire,-5.0
2017,E10000008,Devon,-7.909090909090909
2017,E10000009,Dorset,-7.909090909090909
2017,E10000011,East Sussex,-14.636363636363637
2017,E10000012,Essex,-7.909090909090909
2017,E10000013,Gloucestershire,-8.363636363636363
2017,E10000014,Hampshire,-6.363636363636363
2017,E10000015,Hertfordshire,0.5454545454545454
2017,E10000016,Kent,-5.636363636363637
2017,E10000017,Lancashire,1.1818181818181819
2017,E10000018,Leicestershire,-2.3636363636363638
2017,E10000019,Lincolnshire,-2.0
2017,E10000020,Norfolk,-7.7272727272727275
2017,E10000021,Northamptonshire,-2.3636363636363638
2017,E10000023,North Yorkshire,-1.5454545454545454
2017,E10000024,Nottinghamshire,-3.5454545454545454
2017,E10000025,Oxfordshire,-3.3636363636363638
2017,E10000027,Somerset,-4.454545454545454
2017,E10000028,Staffordshire,-0.8181818181818182
2017,E10000029,Suffolk,-5.2727272727272725
2017,E10000030,Surrey,-3.3636363636363638
2017,E10000031,Warwickshire,-2.6363636363636362
2017,E10000032,West Sussex,-9.272727272727273
2017,E10000034,Worcestershire,-5.363636363636363
2018,E06000001,Hartlepool,5.181818181818182
2018,E06000002,Middlesbrough,8.818181818181818
2018,E06000003,Redcar and Cleveland,0.125
